fid,left,bottom,right,top,lng_cen,lat_cen,area,h_mean,aspect_major,slope_mean,aq_zone,clim_zone,pop,dusaf,dsf2,dsf3,dsf4,dsf5,dsf11,dsf12,dsf13,dsf14,siarl,siarl2,siarl9,siarl12,soil,soil1,soil2,soil4,soil5,soil7,soil8,soil9,soil_text,soil_text1,soil_text2,soil_text3,soil_text4,soil_text5,soil_text6,soil_text7,soil_text8,soil_text9,soil_text10,int_prim,int_prim_sec,int_sec,highway,prim_road,sec_road,farms,farm_pigs,farm_poultry,farm_sheep,ndvi,temp_2m,prec,press,n_wind,e_wind,soil_moist,no2_s5p,so2_s5p,aod_055,aod_047,uvai,co_s5p,ch2o_s5p,o3_s5p,ch4_s5p,nh3_cams,no_cams,co_cams,dust_cams,pm10_cams,pm25_cams,no2_cams,nmvocs_cams,so2_cams,o3_cams,temp_st,prec_st,air_hum_st,wind_speed_st,rad_glob_st,wind_dir_st,pm25_st,nox_st,no2_st,o3_st,nh3_st,so2_st,pm10_st,co_st,pm25_lcs,pm10_lcs,hum_lcs,temp_lcs,no2_lcs,co2_lcs,nh3_lcs,co_lcs,co_int,nh3_int,no2_int,nox_int,o3_int,pm10_int,pm25_int,so2_int,air_hum_int,prec_int,rad_glob_int,temp_int,wind_speed_int
"1",8.448,45.276,8.514,45.342,8.481,45.309,1.78035081054688,115.278863252423,315.729278564453,0.382622744052717,2,4,1838.14538574219,2,0.842632674765207,0.0819340633004299,0,0.0676143257290933,0.00781893620526954,0,0,0,12,0,0.0165270018621974,0.419925512104283,7,0,0,0,0,0.956108683260498,0.0438913167395022,0,0,0,0,0,0.0418958375772391,0,0,0.143410063149318,0,0,0,0,0,0,0,0.20384802032539,0,0,0,0,0,2136.10229885057,279.801081127591,9.03161469180002e-05,100116.750135634,-1.23283841212591,-0.470614069037967,0.316902094417148,8.14627283265989e-05,0.000445286422278796,66.069218975469,95.5408369408369,-1.43368797148815,0.0386014994042067,5.06547929095761e-05,0.184479813763773,1869.91504331347,5.80275217692057,0.966761350631714,249.562459309896,0.0381546467542648,14.3647969563802,12.7638727823893,14.7962239583333,21.3620834350586,2.24044942855835,58.7455444335938,,,,,,,,,,,,,,,,,,,,,,,0.275944925248651,5.11077376482608,13.7981487181774,14.369272394669,62.1286656107114,19.4463426543175,14.9046655846371,2.42438367891666,58.4289355264043,0.000169012855685824,225.528840358927,5.91427734201986,4.03645144459535
"2",8.514,45.144,8.58,45.21,8.547,45.177,13.6426189526367,102.247671195966,146.465850830078,0.583363997595534,2,4,1156.98901367188,2,0.852166520082087,0.0830215967946839,0.00126844522622887,0.0421342714746409,0.00927391771718948,0.0073487735756865,0.00295709957979087,0.00182937554969217,12,0.0364920192250638,0.169079689076129,0.346347831246662,7,0,0,0.00116166505324298,0,0.997676669893514,0.00116166505324298,0,0,0,0,0,0.1761815552488,0,0,0.18278774732137,0,0,0,0,0.219899127170168,0.439798254340335,0,0.299643215955081,0.731568513348392,0.00280978289526662,0,0,0,2632.72413793103,279.643519840543,9.35752084044604e-05,100222.249019562,-1.17590157285569,-0.306912027654194,0.315892569602482,6.43087056423224e-05,0.000438718792050106,80.7361471861472,116.393781565657,-1.41792787417588,0.0390882073549577,9.97204252132331e-05,0.18445329798095,1870.79121886319,6.14503055148655,0.838539600372314,250.158121744792,0.037173781130049,14.8283877902561,13.1777767605252,12.552003648546,21.1585032145182,2.03662893507216,61.3032836914063,,,,,,,,,,,,,,,,,,,,,,,0.234373170160954,5.98115898809989,12.8222683934103,13.2157627766373,61.3841591386416,19.5178544676752,15.1554828712573,2.33605784352595,58.2871398187787,6.75127969109366e-05,226.600928964579,5.88302432138065,4.34368683983885
"3",8.514,45.21,8.58,45.276,8.547,45.243,26.8328793740234,109.311062339594,39.6490707397461,0.558838489293905,2,4,616.273559570313,2,0.877877460673909,0.0595482834913273,0,0.0282470952975406,0.0272026176217444,0.00349799590845957,0.00138995875317486,0.00223658825384423,12,0.000614429885869649,0.0514124207001429,0.592064638023993,7,0,0,0,0,0.994289521271533,0.00571047872846674,0,4,0,0,0,0.498295987750868,0,0,0.193318954872487,0,0,0,0,0.59628337969161,0.26087397861508,0,0.502577620589043,0.751814397598855,0.00187824061528511,0,0,0,2367.00951248514,279.768170826019,8.82033721316677e-05,100240.070448134,-1.21626434831663,-0.421050062120096,0.31615337925433,7.10092724388564e-05,0.000178430236484002,86.0388115852402,123.960822510823,-1.41493902968644,0.0389423477102871,8.81715383280968e-05,0.184585792072592,1874.24515852769,6.11184374491374,0.840236902236938,250.703104654948,0.0369603609045347,14.6353632609049,12.9157778422038,13.4605992635091,21.4473978678385,2.26058801015218,60.3873952229818,,,,,,,,,,,,,,,,,,,,,,,0.250739518879617,5.58293348862756,13.4850335536385,14.1967456396089,60.9187374470915,19.4813174685303,14.8845095452176,2.34141681033233,57.6956706573943,8.60848796533416e-05,224.847150727282,6.10817091514971,4.12501938724787
"4",8.514,45.276,8.58,45.342,8.547,45.309,32.6639450583496,121.301777265762,24.8869781494141,0.444355241717016,2,4,3165.40869140625,2,0.862889766592763,0.0312612669932769,0,0.0274812672216757,0.0477704200742949,0.0203356483180877,0.00202540773260376,0.0082362230672977,12,0.000335908632851864,0.0795108175020839,0.563468070018288,7,0,0,0,0,0.957586273375747,0.0424137266242529,0,4,0,0,0,0.565563917203221,0,0,0.300525301760337,0,0,0,0,1.377665800001,1.86750252889025,0,0.719363465342717,0.7411102721614,0.00393245316171897,0,0,0,2959.08275862069,279.842854605781,8.1300675300782e-05,100180.185527499,-1.25206527350441,-0.538924034625765,0.315342146252829,7.01274046490161e-05,0.000214842032247493,66.6986961451247,96.4502782931354,-1.4662742484968,0.0390364355259118,6.76687192049239e-05,0.184630678812911,1870.69897349479,6.07616721259223,0.929169336954753,251.771321614583,0.0368171532948812,14.540279812283,12.8558434380425,14.7632988823785,21.9148898654514,2.49587164984809,59.2533569335938,,,,,,,,,,,,,,,,,,,,,,,0.278185135805882,5.19228090964455,14.104751883136,15.1068142463737,60.4785450484008,19.2874997777247,14.6254498404101,2.37485984515019,57.1254323654304,0.000115325539292982,222.259230847585,6.2044698557046,3.89853782660241
"5",8.514,45.342,8.58,45.408,8.547,45.375,3.66604392944336,127.9629916294,180.575225830078,0.198798456483833,2,4,2366.263671875,2,0.942808825780493,0.0396460357608846,0,0.00676439073103529,0.00931561568347316,0.00146513204411432,0,0,12,0,0.0318167010533174,0.776740145509827,7,0,0,0,0,0.948976677772489,0.0510233222275107,0,0,0,0,0,0.0905625505371376,0,0,0.00828396508193205,0,0,0,0,0.272773599892961,0.272773599892961,0,0.493599278865101,0.530880077093895,0.00141590725276792,0,0,0,2746.52794292509,279.464872360229,7.24309814210713e-05,99554.2245899987,-1.25559302076461,-0.647876450939784,0.312080010535225,7.09013196608719e-05,0.000465411769480767,56.6948483560091,82.2455073696145,-1.51355799611564,0.0389408257185541,6.56890724332668e-05,0.184747896742537,1870.73390409402,6.02414194742839,1.03745492299398,252.242458767361,0.0367639031675127,14.3859642876519,12.7609100341797,15.7206709120009,22.2031758626302,2.60395071241591,58.4731241861979,,,,,,,,,,,,,,,,,,,,,,,0.306965233672854,4.82127039563519,14.5178569619694,15.7198764085596,60.0792057975297,18.9560081837519,14.3602495317662,2.43114719720287,56.5917123543319,0.000155614864098605,219.190378874026,6.18516230219634,3.66951618937203
"6",8.514,45.738,8.58,45.804,8.547,45.771,8.76277087451172,209.773216128925,0,3.35474891546232,3,2,20479.97265625,5,0.0649574052292945,0.173713115177597,0.00767708817710185,0.594469821992457,0.135546498658181,0.00897179900981974,0.000267452003002757,0.0143968197525461,19,0,0,0,7,0,0,0,0,0.984628522630231,0,0.0153714773697694,0,0,0,0,0.232963602550478,0,0,0,0,0,0,0,0.456476616504353,0.456476616504353,0,0.586364612962556,0.717189720150071,0,0.342357462378265,0.114119154126088,0.798834078882618,3681.98390804598,278.093457760454,0.000130234476269573,96410.3822395169,-0.988482806012203,-0.0698489289975761,0.307732320426543,4.54831215784406e-05,0.000529189371053169,78.3061134601832,118.101691845569,-2.20370298598715,0.0372338712084723,4.67017142454147e-05,0.185807402390939,,2.89415147569444,0.581416606903076,224.377658420139,0.0418977472517225,10.5569839477539,9.25035434299045,9.29384189181858,15.8184000651042,1.12226390838623,68.9951443142361,,0.00178571428571429,,,,,,,,,,,,,,,,,,,,,0.294139130510426,3.03495287751117,13.6323408882057,15.3015298543544,66.4619819845759,16.4504677505063,12.5349427982502,2.48013216850789,54.276480428495,0.00183074564989886,209.000149900499,5.39748419361673,3.03421449144146
"7",8.514,45.804,8.58,45.87,8.547,45.837,1.21207913427734,193.880497685185,0,0.140557751739743,3,2,5331.3681640625,5,0,0,0,1,0,0,0,0,19,0,0,0,7,0,0,0,0,0.851115360101976,0,0.148884639898024,0,0.00778391324595835,0,0,0.0243330450402501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352.19262782402,277.834606693986,0.000158450136222923,95690.6536397437,-0.888925746860418,0.00685364737802622,0.29299935840425,4.23344909391065e-05,0.000386719137659287,60.5692315137437,89.0722789115646,-2.23601167693638,0.0383260448912203,6.35499916918346e-05,0.186401850546499,,2.52139303419325,0.456194400787354,209.941446940104,0.0420647892687056,9.07047271728516,7.86414930555556,7.46615515814887,13.479741414388,1.01296022203234,72.5666910807292,,,,,,,,,,,,,,,,,,,,,,,0.304177983632952,2.81520342434527,13.0677970949785,14.1588449521797,69.4786284948683,15.3405232438212,12.3283475810621,2.35479796843099,52.0606919944997,0.0027478182021138,211.466774244625,5.80454347543485,3.17760665929122
"8",8.514,45.87,8.58,45.936,8.547,45.903,5.77462234106445,,,,3,2,15305.6982421875,5,0,0,0,1,0,0,0,0,19,0,0,0,7,0,0,0,0,1,0,0,0,0.0277435470441299,0,0,0.0093255620316403,0,0,0,0,0.116885928393006,0,0,0,0,0,0,0,0,0,0,0,2451.7288941736,277.192808877854,0.000224464353877094,93988.8799719432,-0.727008888645778,0.136543320284949,0.311754499162946,3.51449697192733e-05,0.00032459022669843,81.9775368480726,120.158567176871,-2.29014500628616,0.0376505478719946,6.85123802903754e-05,0.186456685540525,,2.08606290817261,0.361419757207235,194.457173665365,0.042056530714035,7.74011484781901,6.57671101888021,5.86280186971029,11.3026275634766,0.889477094014486,74.5458831787109,,,,,,,,,,,,,,,,,,,,,,,0.307650571956584,2.61633601915532,12.6511145333101,13.2216620338823,72.4745621293687,14.4518919412796,12.1895185083843,2.20159732799151,50.1497417880691,0.00327425991421263,215.222503599925,6.10064741992254,3.35894795122731
"9",8.58,45.012,8.646,45.078,8.613,45.045,1.97078264941406,87.0930791841097,172.653121948242,0.305189428446041,2,4,8185.416015625,2,0.585656565656566,0.300579124579125,0.00478114478114478,0.104390572390572,0.00459259259259259,0,0,0,4,0.004739336492891,0.186808846761453,0,7,0,0,0.204742921394255,0,0.777675559644281,0.0175815189614638,0,0,0,0,0,0.0517017961125236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507412626297127,0.507412626297127,4422.3724137931,279.154387731401,7.31576711525295e-05,99514.0238211496,-0.957657837678516,-0.122358608813513,0.310834142896864,5.63742740003452e-05,0.00055591895734544,85.6373967302539,123.525778190064,-1.54856205075652,0.0388644661079524,7.94473557304802e-05,0.184733774373961,1867.26586395917,6.8822881910536,0.875811523861355,249.8388671875,0.0362902813487583,15.0296393500434,13.3601150512695,11.7916446261936,20.3551161024306,2.3533698187934,62.3732503255208,,,,,,,,,,,,,,,,,,,,,,,0.251738032001135,6.94016100022924,12.0159005853564,12.0197829975967,61.1375374178721,19.0515965596576,15.5198040654125,2.36478075082429,58.0906058051877,2.48392599725587e-05,225.385774495306,5.393603090064,4.64091571265277
"10",8.58,45.078,8.646,45.144,8.613,45.111,19.4449674470215,95.5486874638329,62.2639083862305,0.388017247258886,2,4,1397.96313476563,2,0.882210454928449,0.0707005802204427,0.00554463313216285,0.0120222771768542,0.0232567698093561,0.00340596935175607,0.00053158330992814,0.00232773207105132,12,0.0159335679811158,0.098636373216431,0.390077349463612,7,0,0,0.00153280196198651,0,0.998467198038014,0,0,0,0,0,0,0.334367306745446,0.169604464139176,0,0,0,0,0,0,0.205708752709314,3.18848566699436,0,0.249606039998024,1.07829247177527,0.00145345272601986,0.102854376354657,0.205708752709314,0.411417505418628,3814.11,279.255818472968,7.7838527978343e-05,99972.2023925781,-1.05133808321423,-0.191117134359148,0.310207260979546,5.77579655285411e-05,0.000757749343618733,85.1609652252509,122.867288267288,-1.4373470305641,0.0394945158797974,6.17690322379358e-05,0.185016040860501,1868.82661823917,6.76253890991211,0.842054578993056,250.078884548611,0.0361169245507982,14.8962995741102,13.2560755411784,12.0246912638346,20.6891615125868,2.19330808851454,62.2509426540799,,,,,,,,,,,,,,,,,,,,,,,0.220429002158288,6.53631161566103,12.2327430567685,12.6126636096087,60.3774050884891,19.2106311698043,15.1567325541374,2.30304702178655,57.6490930783665,2.81702683490305e-05,224.709902401249,5.79467287601123,4.44510695636151
